id,title,description
fb_194,Região da capital dos EUA,"Verified Facebook page ""Região da capital dos EUA""; dataset category: company; source Facebook ID: 134780953231454; encoded description features: 8."
fb_195,Mauricio Osorio Domínguez,"Verified Facebook page ""Mauricio Osorio Domínguez""; dataset category: politician; source Facebook ID: 851584041550394; encoded description features: 7."
fb_196,Préfet de Loir et Cher,"Verified Facebook page ""Préfet de Loir et Cher""; dataset category: government; source Facebook ID: 418893364920895; encoded description features: 8."
fb_197,U.S. Forest Service,"Verified Facebook page ""U.S. Forest Service""; dataset category: government; source Facebook ID: 1431984283714112; encoded description features: 24."
fb_198,Johnnie’s New York Pizzeria,"Verified Facebook page ""Johnnie’s New York Pizzeria""; dataset category: company; source Facebook ID: 111151325577312; encoded description features: 5."
fb_199,7-Eleven Australia,"Verified Facebook page ""7-Eleven Australia""; dataset category: company; source Facebook ID: 132945996743236; encoded description features: 6."
fb_200,Brendan Boyle,"Verified Facebook page ""Brendan Boyle""; dataset category: politician; source Facebook ID: 516725565030981; encoded description features: 23."
fb_201,ABC Lebanon,"Verified Facebook page ""ABC Lebanon""; dataset category: company; source Facebook ID: 164169413624390; encoded description features: 7."
fb_202,Paolo De Castro,"Verified Facebook page ""Paolo De Castro""; dataset category: politician; source Facebook ID: 441907505922632; encoded description features: 25."
fb_203,Benedita da Silva,"Verified Facebook page ""Benedita da Silva""; dataset category: politician; source Facebook ID: 199793346871881; encoded description features: 23."
fb_204,Norteñita,"Verified Facebook page ""Norteñita""; dataset category: company; source Facebook ID: 255750901203533; encoded description features: 8."
fb_205,Tablespoon.com,"Verified Facebook page ""Tablespoon.com""; dataset category: company; source Facebook ID: 79167160914; encoded description features: 6."
fb_206,UPRA Colombia,"Verified Facebook page ""UPRA Colombia""; dataset category: government; source Facebook ID: 154408241398357; encoded description features: 8."
fb_207,"Woodstock Police, GA","Verified Facebook page ""Woodstock Police, GA""; dataset category: government; source Facebook ID: 123360237716054; encoded description features: 7."
fb_208,關務署,"Verified Facebook page ""關務署""; dataset category: government; source Facebook ID: 1501439083479639; encoded description features: 7."
fb_209,Ileana Argentin,"Verified Facebook page ""Ileana Argentin""; dataset category: politician; source Facebook ID: 294019144024664; encoded description features: 9."
fb_210,Karen Ludwig,"Verified Facebook page ""Karen Ludwig""; dataset category: politician; source Facebook ID: 796065777123932; encoded description features: 24."
fb_211,Ryszard Wilczyński,"Verified Facebook page ""Ryszard Wilczyński""; dataset category: politician; source Facebook ID: 888931797828199; encoded description features: 8."
fb_212,Dilma Rousseff,"Verified Facebook page ""Dilma Rousseff""; dataset category: politician; source Facebook ID: 351338968253034; encoded description features: 24."
fb_213,Tuggerah Lakes LAC - NSW Police Force,"Verified Facebook page ""Tuggerah Lakes LAC - NSW Police Force""; dataset category: government; source Facebook ID: 249087185125997; encoded description features: 7."
fb_214,Travel Alberta [page 214],"Verified Facebook page ""Travel Alberta""; dataset category: company; source Facebook ID: 668623963226740; encoded description features: 23."
fb_215,Museos del Banco de la República,"Verified Facebook page ""Museos del Banco de la República""; dataset category: government; source Facebook ID: 164130194037; encoded description features: 5."
fb_216,Dagmar Ziegler MdB,"Verified Facebook page ""Dagmar Ziegler MdB""; dataset category: politician; source Facebook ID: 355565337903738; encoded description features: 6."
fb_217,Jeremy Corbyn,"Verified Facebook page ""Jeremy Corbyn""; dataset category: politician; source Facebook ID: 330250343871; encoded description features: 24."
fb_218,Secretaría de Gobernación,"Verified Facebook page ""Secretaría de Gobernación""; dataset category: government; source Facebook ID: 111101068968572; encoded description features: 23."
fb_219,352d Special Operations Wing,"Verified Facebook page ""352d Special Operations Wing""; dataset category: government; source Facebook ID: 1592040124383871; encoded description features: 24."
fb_220,Sharon Hodgson,"Verified Facebook page ""Sharon Hodgson""; dataset category: politician; source Facebook ID: 610012855796352; encoded description features: 24."
fb_221,Glassdoor,"Verified Facebook page ""Glassdoor""; dataset category: company; source Facebook ID: 17433690754; encoded description features: 21."
fb_222,NSW SES - Hornsby Unit,"Verified Facebook page ""NSW SES - Hornsby Unit""; dataset category: government; source Facebook ID: 152492071518860; encoded description features: 6."
fb_223,500 Startups,"Verified Facebook page ""500 Startups""; dataset category: company; source Facebook ID: 141651685862427; encoded description features: 24."
fb_224,Front Street Animal Shelter - City of Sacramento,"Verified Facebook page ""Front Street Animal Shelter - City of Sacramento""; dataset category: government; source Facebook ID: 374756619256467; encoded description features: 5."
fb_225,Lorenz Caffier,"Verified Facebook page ""Lorenz Caffier""; dataset category: politician; source Facebook ID: 231656403567259; encoded description features: 23."
fb_226,Cuarto Milenio,"Verified Facebook page ""Cuarto Milenio""; dataset category: tvshow; source Facebook ID: 148134965281436; encoded description features: 24."
fb_227,Pillsbury,"Verified Facebook page ""Pillsbury""; dataset category: company; source Facebook ID: 195184929562; encoded description features: 23."
fb_228,Fort Bragg Wildlife Branch,"Verified Facebook page ""Fort Bragg Wildlife Branch""; dataset category: government; source Facebook ID: 145995252105886; encoded description features: 8."
fb_229,Peppe De Cristofaro,"Verified Facebook page ""Peppe De Cristofaro""; dataset category: politician; source Facebook ID: 419439154823845; encoded description features: 8."
fb_230,Metin Hakverdi,"Verified Facebook page ""Metin Hakverdi""; dataset category: politician; source Facebook ID: 178872845468327; encoded description features: 5."
fb_231,Kathleen Lynch,"Verified Facebook page ""Kathleen Lynch""; dataset category: politician; source Facebook ID: 179486155473577; encoded description features: 24."
fb_232,UNLV Police Services,"Verified Facebook page ""UNLV Police Services""; dataset category: government; source Facebook ID: 954835224560299; encoded description features: 5."
fb_233,Covert Affairs,"Verified Facebook page ""Covert Affairs""; dataset category: tvshow; source Facebook ID: 117283058287279; encoded description features: 22."
fb_234,Councillor Adam Allan,"Verified Facebook page ""Councillor Adam Allan""; dataset category: politician; source Facebook ID: 554739894638025; encoded description features: 7."
fb_235,澎湖縣政府,"Verified Facebook page ""澎湖縣政府""; dataset category: government; source Facebook ID: 170179299705530; encoded description features: 7."
fb_236,M&M’S Italia,"Verified Facebook page ""M&M’S Italia""; dataset category: company; source Facebook ID: 117737338241724; encoded description features: 7."
fb_237,Baci Perugina,"Verified Facebook page ""Baci Perugina""; dataset category: company; source Facebook ID: 28613018301; encoded description features: 6."
fb_238,European Union in Thailand,"Verified Facebook page ""European Union in Thailand""; dataset category: government; source Facebook ID: 160579703997119; encoded description features: 6."
fb_239,Florian Toncar,"Verified Facebook page ""Florian Toncar""; dataset category: politician; source Facebook ID: 617033428501184; encoded description features: 7."
fb_240,Go Coast Guard,"Verified Facebook page ""Go Coast Guard""; dataset category: government; source Facebook ID: 191810904195780; encoded description features: 8."
fb_241,Brandon Creighton,"Verified Facebook page ""Brandon Creighton""; dataset category: politician; source Facebook ID: 65727594614; encoded description features: 23."
fb_242,Arizona Capitol Museum,"Verified Facebook page ""Arizona Capitol Museum""; dataset category: government; source Facebook ID: 1528846760739532; encoded description features: 25."
fb_243,"Flight Centre Travel Group, The Americas","Verified Facebook page ""Flight Centre Travel Group, The Americas""; dataset category: company; source Facebook ID: 780521878717133; encoded description features: 6."
fb_244,Sergio Casas,"Verified Facebook page ""Sergio Casas""; dataset category: politician; source Facebook ID: 330566160483024; encoded description features: 23."
fb_245,Sleep Number Careers,"Verified Facebook page ""Sleep Number Careers""; dataset category: company; source Facebook ID: 71091028689; encoded description features: 9."
fb_246,Bodo Ramelow,"Verified Facebook page ""Bodo Ramelow""; dataset category: politician; source Facebook ID: 669243103118034; encoded description features: 24."
fb_247,GO! Das Motormagazin,"Verified Facebook page ""GO! Das Motormagazin""; dataset category: tvshow; source Facebook ID: 160312404017880; encoded description features: 6."
fb_248,KLM Argentina,"Verified Facebook page ""KLM Argentina""; dataset category: company; source Facebook ID: 223049284387547; encoded description features: 9."
fb_249,"Metro Railway, Kolkata","Verified Facebook page ""Metro Railway, Kolkata""; dataset category: government; source Facebook ID: 293329607459548; encoded description features: 8."
fb_250,Samsung [page 250],"Verified Facebook page ""Samsung""; dataset category: company; source Facebook ID: 146941488726138; encoded description features: 25."
